Row_ID,Customer ID,Customer Name,Gender,Race,location_id
2502,AB-10150,Aimee Bixby,M,African,78
2503,MS-17365,Maribeth Schnelling,M,Caucasian,65
2504,DD-13570,Dorothy Dickinson,F,Caucasian,64
2505,MT-17815,Meg Tillman,M,Caucasian,30
2506,GM-14500,Gene McClure,M,Caucasian,188
2507,KB-16585,Ken Black,F,Caucasian,300
2508,DM-13015,Darrin Martin,M,Caucasian,30
2509,BP-11185,Ben Peterman,F,Caucasian,159
2510,EP-13915,Emily Phan,M,Asian,263
2511,FG-14260,Frank Gastineau,F,Caucasian,30
2512,AB-10255,Alejandro Ballentine,M,Caucasian,6
2513,RD-19480,Rick Duston,M,Caucasian,189
2514,TS-21430,Tom Stivers,M,Caucasian,337
2515,JA-15970,Joseph Airdo,F,Caucasian,185
2516,SW-20455,Shaun Weien,F,Caucasian,10
2517,FP-14320,Frank Preis,M,South Asian,30
2518,JL-15835,John Lee,M,Caucasian,63
2519,JL-15175,James Lanier,M,Caucasian,524
2520,JG-15160,James Galang,M,Caucasian,256
2521,SH-19975,Sally Hughsby,F,Caucasian,10
2522,LS-17200,Luke Schmidt,M,South Asian,525
2523,CS-11860,Cari Schnelling,M,Caucasian,165
2524,KW-16570,Kelly Williams,M,African,526
2525,GH-14410,Gary Hansen,M,Caucasian,156
2526,AG-10495,Andrew Gjertsen,F,Asian,346
2527,TS-21430,Tom Stivers,M,Caucasian,6
2528,AJ-10945,Ashley Jarboe,M,Caucasian,100
2529,SJ-20215,Sarah Jordon,M,Caucasian,55
2530,SC-20020,Sam Craven,M,African,375
2531,LA-16780,Laura Armstrong,M,Caucasian,186
2532,FC-14335,Fred Chung,F,Caucasian,261
2533,CA-12265,Christina Anderson,F,Caucasian,527
2534,JH-15985,Joseph Holt,M,Caucasian,10
2535,AJ-10795,Anthony Johnson,F,Caucasian,24
2536,BT-11395,Bill Tyler,M,Caucasian,2
2537,DJ-13510,Don Jones,M,Caucasian,470
2538,AG-10675,Anna Gayman,M,Asian,113
2539,JD-15790,John Dryer,F,Caucasian,134
2540,EH-14125,Eugene Hildebrand,M,Caucasian,12
2541,ZC-21910,Zuschuss Carroll,M,Caucasian,135
2542,XP-21865,Xylona Preis,F,Caucasian,90
2543,DK-12985,Darren Koutras,M,Caucasian,35
2544,CS-12250,Chris Selesnick,F,Caucasian,38
2545,AI-10855,Arianne Irving,M,South Asian,299
2546,AA-10315,Alex Avila,F,Caucasian,218
2547,RE-19450,Richard Eichhorn,M,Caucasian,233
2548,TM-21010,Tamara Manning,M,Caucasian,136
2549,YS-21880,Yana Sorensen,M,Caucasian,286
2550,AZ-10750,Annie Zypern,F,South Asian,24
2551,CM-12445,Chuck Magee,F,Caucasian,72
2552,JB-16000,Joy Bell-,M,African,528
2553,LC-16930,Linda Cazamias,M,Caucasian,165
2554,CA-12775,Cynthia Arntzen,M,Asian,186
2555,SR-20425,Sharelle Roach,M,Caucasian,152
2556,PP-18955,Paul Prost,F,Caucasian,335
2557,JM-15865,John Murray,M,Caucasian,2
2558,AS-10090,Adam Shillingsburg,M,African,165
2559,LS-16975,Lindsay Shagiari,M,Caucasian,10
2560,SA-20830,Sue Ann Reed,M,Caucasian,254
2561,LS-17200,Luke Schmidt,F,Caucasian,465
2562,TM-21490,Tony Molinari,M,Caucasian,95
2563,TT-21265,Tim Taslimi,M,Caucasian,305
2564,DN-13690,Duane Noonan,M,Caucasian,210
2565,EB-14110,Eugene Barchas,M,Caucasian,59
2566,CM-11815,Candace McMahon,M,Asian,61
2567,HM-14860,Harry Marie,F,Caucasian,297
2568,KM-16375,Katherine Murray,F,Caucasian,102
2569,BF-11020,Barry Französisch,M,Caucasian,4
2570,JE-15745,Joel Eaton,F,Caucasian,529
2571,EJ-14155,Eva Jacobs,M,Caucasian,60
2572,BN-11470,Brad Norvell,M,Caucasian,106
2573,EC-14050,Erin Creighton,M,South Asian,113
2574,TT-21220,Thomas Thornton,F,Caucasian,221
2575,NP-18685,Nora Pelletier,M,Caucasian,120
2576,AH-10195,Alan Haines,M,Caucasian,530
2577,CC-12145,Charles Crestani,F,Caucasian,337
2578,DL-13315,Delfina Latchford,M,South Asian,350
2579,XP-21865,Xylona Preis,F,Caucasian,4
2580,MA-17560,Matt Abelman,M,African,75
2581,SZ-20035,Sam Zeldin,F,Caucasian,67
2582,CS-11845,Cari Sayre,M,Asian,6
2583,MH-18115,Mick Hernandez,M,Caucasian,232
2584,CB-12025,Cassandra Brandow,M,Caucasian,95
2585,JO-15145,Jack O'Briant,F,Caucasian,142
2586,PA-19060,Pete Armstrong,F,African,230
2587,SV-20785,Stewart Visinsky,M,Caucasian,#N/A
2588,KL-16555,Kelly Lampkin,M,Caucasian,146
2589,BC-11125,Becky Castell,M,Caucasian,457
2590,PO-18850,Patrick O'Brill,M,Caucasian,221
2591,AG-10675,Anna Gayman,F,Caucasian,202
2592,SP-20860,Sung Pak,M,Caucasian,39
2593,LH-17020,Lisa Hazard,M,Caucasian,128
2594,AD-10180,Alan Dominguez,M,Asian,35
2595,KT-16465,Kean Takahito,M,Caucasian,67
2596,PJ-19015,Pauline Johnson,F,Caucasian,124
2597,MC-18100,Mick Crebagga,M,Caucasian,82
2598,BO-11350,Bill Overfelt,M,Caucasian,531
2599,DP-13000,Darren Powers,M,Caucasian,17
2600,TM-21490,Tony Molinari,M,Caucasian,232
2601,DV-13045,Darrin Van Huff,M,South Asian,89
2602,AH-10690,Anna Häberlin,F,Caucasian,29
2603,AB-10165,Alan Barnes,F,Caucasian,68
2604,JS-15940,Joni Sundaresam,M,Caucasian,211
2605,BV-11245,Benjamin Venier,F,Caucasian,188
2606,NC-18415,Nathan Cano,M,South Asian,15
2607,SU-20665,Stephanie Ulpright,M,Caucasian,255
2608,DJ-13510,Don Jones,M,African,95
2609,DL-12865,Dan Lawera,F,Caucasian,308
2610,Dp-13240,Dean percer,M,Asian,366
2611,TM-21010,Tamara Manning,M,Caucasian,532
2612,TZ-21580,Tracy Zic,F,Caucasian,469
2613,SC-20260,Scott Cohen,M,Caucasian,129
2614,LS-17230,Lycoris Saunders,F,African,14
2615,MV-18190,Mike Vittorini,M,Caucasian,67
2616,BD-11620,Brian DeCherney,F,Caucasian,46
2617,CV-12295,Christina VanderZanden,M,Caucasian,165
2618,KB-16315,Karl Braun,M,Caucasian,286
2619,ME-18010,Michelle Ellison,M,Caucasian,60
2620,AJ-10780,Anthony Jacobs,F,Caucasian,58
2621,DV-13465,Dianna Vittorini,F,Caucasian,188
2622,JK-15325,Jason Klamczynski,M,Asian,78
2623,SH-20395,Shahid Hopkins,M,Caucasian,145
2624,SC-20725,Steven Cartwright,M,Caucasian,63
2625,CS-12250,Chris Selesnick,M,Caucasian,533
2626,LH-16900,Lena Hernandez,F,Caucasian,139
2627,YC-21895,Yoseph Carroll,M,Caucasian,163
2628,CY-12745,Craig Yedwab,M,Caucasian,69
2629,AH-10030,Aaron Hawkins,M,South Asian,26
2630,AR-10540,Andy Reiter,M,Caucasian,10
2631,SS-20590,Sonia Sunley,F,Caucasian,35
2632,DW-13585,Dorothy Wardle,M,Caucasian,307
2633,NC-18625,Noah Childs,M,Caucasian,163
2634,CD-11920,Carlos Daly,M,South Asian,478
2635,DW-13195,David Wiener,M,Caucasian,331
2636,EH-13990,Erica Hackney,M,African,17
2637,BD-11320,Bill Donatelli,F,Caucasian,6
2638,KH-16630,Ken Heidel,F,Asian,76
2639,NH-18610,Nicole Hansen,M,Caucasian,534
2640,AG-10495,Andrew Gjertsen,F,Caucasian,17
2641,RP-19855,Roy Phan,M,Caucasian,6
2642,NB-18655,Nona Balk,M,African,64
2643,JM-15580,Jill Matthias,M,Caucasian,63
2644,DM-13525,Don Miller,F,Caucasian,33
2645,CC-12220,Chris Cortes,M,Caucasian,106
2646,GA-14725,Guy Armstrong,M,Caucasian,535
2647,CV-12805,Cynthia Voltz,F,Caucasian,63
2648,NC-18535,Nick Crebassa,M,Caucasian,60
2649,GR-14560,Georgia Rosenberg,F,Caucasian,50
2650,JG-15805,John Grady,M,Asian,268
2651,EB-13750,Edward Becker,F,Caucasian,95
2652,MC-17605,Matt Connell,M,Caucasian,26
2653,BM-11650,Brian Moss,M,Caucasian,404
2654,HF-14995,Herbert Flentye,M,Caucasian,26
2655,ML-18265,Muhammed Lee,F,Caucasian,6
2656,AH-10195,Alan Haines,F,Caucasian,24
2657,TZ-21580,Tracy Zic,M,South Asian,63
2658,DM-13345,Denise Monton,M,Caucasian,10
2659,TS-21505,Tony Sayre,M,Caucasian,536
2660,TB-21625,Trudy Brown,M,Caucasian,478
2661,LC-16870,Lena Cacioppo,F,Caucasian,156
2662,AM-10360,Alice McCarthy,M,South Asian,199
2663,JE-15715,Joe Elijah,M,Caucasian,17
2664,CS-11950,Carlos Soltero,M,African,64
2665,PF-19225,Phillip Flathmann,M,Caucasian,63
2666,PJ-18835,Patrick Jones,F,Asian,127
2667,JF-15490,Jeremy Farry,M,Caucasian,506
2668,NM-18520,Neoma Murray,M,Caucasian,63
2669,MH-17290,Marc Harrigan,M,Caucasian,2
2670,SZ-20035,Sam Zeldin,M,African,35
2671,PR-18880,Patrick Ryan,M,Caucasian,105
2672,FC-14245,Frank Carlisle,F,Caucasian,347
2673,LH-16750,Larry Hughes,F,Caucasian,524
2674,RM-19675,Robert Marley,M,Caucasian,142
2675,DM-13525,Don Miller,F,Caucasian,184
2676,EH-14185,Evan Henry,M,Caucasian,46
2677,TC-21295,Toby Carlisle,M,Caucasian,537
2678,AI-10855,Arianne Irving,M,Asian,277
2679,JM-15535,Jessica Myrick,F,Caucasian,46
2680,BE-11335,Bill Eplett,M,Caucasian,17
2681,DR-12880,Dan Reichenbach,M,Caucasian,46
2682,TA-21385,Tom Ashbrook,F,Caucasian,311
2683,KN-16705,Kristina Nunn,M,Caucasian,385
2684,PJ-18835,Patrick Jones,F,Caucasian,229
2685,MC-17605,Matt Connell,M,South Asian,106
2686,BS-11755,Bruce Stewart,F,Caucasian,200
2687,PK-19075,Pete Kriz,M,Caucasian,35
2688,TS-21205,Thomas Seio,M,Caucasian,197
2689,BD-11725,Bruce Degenhardt,M,Caucasian,4
2690,TS-21340,Toby Swindell,F,South Asian,58
2691,ST-20530,Shui Tom,F,Caucasian,15
2692,DB-13210,Dean Braden,M,African,10
2693,KF-16285,Karen Ferguson,M,Caucasian,189
2694,JM-16195,Justin MacKendrick,M,Asian,73
2695,TS-21505,Tony Sayre,M,Caucasian,148
2696,YC-21895,Yoseph Carroll,F,Caucasian,11
2697,Dp-13240,Dean percer,M,Caucasian,433
2698,SJ-20500,Shirley Jackson,M,African,286
2699,KB-16240,Karen Bern,M,Caucasian,124
2700,CS-12250,Chris Selesnick,M,Caucasian,189
2701,EB-13870,Emily Burns,F,Caucasian,230
2702,PB-19150,Philip Brown,M,Caucasian,329
2703,MT-18070,Michelle Tran,M,Caucasian,66
2704,BF-11020,Barry Französisch,M,Caucasian,134
2705,CG-12520,Claire Gute,M,Caucasian,33
2706,DH-13675,Duane Huffman,M,Asian,35
2707,SC-20440,Shaun Chance,F,Caucasian,12
2708,HG-15025,Hunter Glantz,F,Caucasian,369
2709,MM-18055,Michelle Moray,M,Caucasian,24
2710,TH-21115,Thea Hudgings,F,Caucasian,12
2711,JE-15745,Joel Eaton,M,Caucasian,2
2712,PG-18820,Patrick Gardner,M,Caucasian,270
2713,MB-17305,Maria Bertelson,M,South Asian,35
2714,JD-16015,Joy Daniels,F,Caucasian,156
2715,JH-15430,Jennifer Halladay,M,Caucasian,326
2716,EN-13780,Edward Nazzal,M,Caucasian,30
2717,KC-16255,Karen Carlisle,F,Caucasian,365
2718,MS-17980,Michael Stewart,M,South Asian,64
2719,CK-12205,Chloris Kastensmidt,F,Caucasian,87
2720,SJ-20125,Sanjit Jacobs,M,African,107
2721,EA-14035,Erin Ashbrook,F,Caucasian,142
2722,MG-17890,Michael Granlund,M,Asian,538
2723,AB-10255,Alejandro Ballentine,M,Caucasian,30
2724,SC-20260,Scott Cohen,M,Caucasian,134
2725,TB-21355,Todd Boyes,F,Caucasian,539
2726,JK-16090,Juliana Krohn,F,African,199
2727,CK-12595,Clytie Kelty,M,Caucasian,367
2728,SS-20590,Sonia Sunley,M,Caucasian,540
2729,MG-17890,Michael Granlund,M,Caucasian,209
2730,JM-16195,Justin MacKendrick,M,Caucasian,541
2731,SG-20470,Sheri Gordon,F,Caucasian,10
2732,DB-12970,Darren Budd,M,Caucasian,67
2733,JW-15220,Jane Waco,M,Caucasian,154
2734,KD-16495,Keith Dawkins,M,Asian,130
2735,IL-15100,Ivan Liston,M,Caucasian,284
2736,JE-15610,Jim Epp,F,Caucasian,149
2737,SU-20665,Stephanie Ulpright,M,Caucasian,27
2738,EA-14035,Erin Ashbrook,M,Caucasian,48
2739,RF-19840,Roy Französisch,M,Caucasian,55
2740,LC-17050,Liz Carlisle,M,Caucasian,26
2741,PS-18970,Paul Stevenson,M,South Asian,235
2742,PS-18970,Paul Stevenson,F,Caucasian,24
2743,JO-15280,Jas O'Carroll,F,Caucasian,89
2744,VP-21730,Victor Preis,M,Caucasian,165
2745,GA-14725,Guy Armstrong,F,Caucasian,195
2746,EM-14140,Eugene Moren,M,South Asian,151
2747,DB-13615,Doug Bickford,M,Caucasian,95
2748,ML-17395,Marina Lichtenstein,M,African,101
2749,JH-15430,Jennifer Halladay,F,Caucasian,178
2750,BP-11095,Bart Pistole,M,Asian,129
2751,SB-20185,Sarah Brown,M,Caucasian,209
2752,SV-20785,Stewart Visinsky,F,Caucasian,309
2753,DO-13435,Denny Ordway,M,Caucasian,48
2754,TB-21355,Todd Boyes,F,African,17
2755,BS-11380,Bill Stewart,M,Caucasian,165
2756,FM-14215,Filia McAdams,F,Caucasian,308
2757,JL-15835,John Lee,M,Caucasian,24
2758,AF-10870,Art Ferguson,M,Caucasian,10
2759,BG-11035,Barry Gonzalez,M,Caucasian,69
2760,MB-17305,Maria Bertelson,F,Caucasian,94
2761,HW-14935,Helen Wasserman,F,Caucasian,60
2762,AB-10105,Adrian Barton,M,Asian,165
2763,JP-15460,Jennifer Patt,M,Caucasian,46
2764,DV-13045,Darrin Van Huff,M,Caucasian,32
2765,CM-12190,Charlotte Melton,M,Caucasian,189
2766,SC-20695,Steve Chapman,F,Caucasian,500
2767,VW-21775,Victoria Wilson,M,Caucasian,4
2768,PP-18955,Paul Prost,M,Caucasian,61
2769,DR-12880,Dan Reichenbach,M,South Asian,124
2770,RB-19465,Rick Bensley,M,Caucasian,106
2771,NF-18385,Natalie Fritzler,F,Caucasian,338
2772,CR-12580,Clay Rozendal,M,Caucasian,30
2773,SU-20665,Stephanie Ulpright,M,Caucasian,542
2774,SC-20050,Sample Company A,M,South Asian,543
2775,ML-18040,Michelle Lonsdale,M,Caucasian,166
2776,GM-14440,Gary McGarr,M,African,143
2777,JK-15640,Jim Kriz,F,Caucasian,347
2778,AT-10435,Alyssa Tate,F,Asian,317
2779,AH-10690,Anna Häberlin,M,Caucasian,237
2780,SJ-20125,Sanjit Jacobs,F,Caucasian,60
2781,HM-14860,Harry Marie,M,Caucasian,93
2782,AG-10495,Andrew Gjertsen,M,African,213
2783,JB-16000,Joy Bell-,M,Caucasian,364
2784,AJ-10795,Anthony Johnson,F,Caucasian,431
2785,MM-18280,Muhammed MacIntyre,M,Caucasian,30
2786,TH-21235,Tiffany House,M,Caucasian,107
2787,AH-10120,Adrian Hane,F,Caucasian,161
2788,CL-12700,Craig Leslie,M,Caucasian,43
2789,JG-15310,Jason Gross,F,Caucasian,56
2790,SE-20110,Sanjit Engle,M,Asian,6
2791,TG-21640,Trudy Glocke,F,Caucasian,544
2792,SH-19975,Sally Hughsby,M,Caucasian,177
2793,MC-17275,Marc Crier,M,Caucasian,60
2794,PJ-18835,Patrick Jones,M,Caucasian,61
2795,ZC-21910,Zuschuss Carroll,F,Caucasian,27
2796,SC-20680,Steve Carroll,F,Caucasian,545
2797,BP-11230,Benjamin Patterson,M,South Asian,474
2798,RD-19585,Rob Dowd,M,Caucasian,507
2799,KL-16645,Ken Lonsdale,M,Caucasian,60
2800,CK-12205,Chloris Kastensmidt,M,Caucasian,332
2801,RB-19705,Roger Barcio,F,Caucasian,33
2802,KM-16225,Kalyca Meade,M,South Asian,309
2803,AH-10465,Amy Hunt,M,Caucasian,10
2804,AG-10765,Anthony Garverick,M,African,37
2805,EB-14170,Evan Bailliet,M,Caucasian,162
2806,PG-18895,Paul Gonzalez,F,Asian,10
2807,CA-12055,Cathy Armstrong,M,Caucasian,178
2808,SS-20875,Sung Shariari,M,Caucasian,369
2809,RP-19390,Resi Pölking,M,Caucasian,70
2810,SC-20440,Shaun Chance,M,African,30
2811,NW-18400,Natalie Webber,M,Caucasian,24
2812,KW-16435,Katrina Willman,F,Caucasian,156
2813,HR-14770,Hallie Redmond,F,Caucasian,46
2814,AG-10900,Arthur Gainer,M,Caucasian,196
2815,BM-11650,Brian Moss,F,Caucasian,542
2816,RD-19720,Roger Demir,M,Caucasian,378
2817,KB-16585,Ken Black,M,Caucasian,331
2818,DW-13585,Dorothy Wardle,M,Asian,10
2819,VG-21805,Vivek Grady,F,Caucasian,156
2820,DR-12880,Dan Reichenbach,M,Caucasian,165
2821,AH-10690,Anna Häberlin,M,Caucasian,15
2822,JP-15520,Jeremy Pistek,F,Caucasian,8
2823,DR-12880,Dan Reichenbach,M,Caucasian,546
2824,JK-15625,Jim Karlsson,F,Caucasian,24
2825,MV-17485,Mark Van Huff,M,South Asian,14
2826,BP-11155,Becky Pak,F,Caucasian,10
2827,DH-13075,Dave Hallsten,M,Caucasian,262
2828,LH-16900,Lena Hernandez,M,Caucasian,255
2829,DK-13090,Dave Kipp,M,Caucasian,256
2830,SS-20410,Shahid Shariari,F,South Asian,547
2831,FP-14320,Frank Preis,F,Caucasian,89
2832,LC-17050,Liz Carlisle,M,African,127
2833,AS-10240,Alan Shonely,M,Caucasian,29
2834,HG-15025,Hunter Glantz,M,Asian,7
2835,BW-11065,Barry Weirich,M,Caucasian,315
2836,BH-11710,Brosina Hoffman,F,Caucasian,187
2837,JP-16135,Julie Prescott,M,Caucasian,4
2838,JM-16195,Justin MacKendrick,M,African,548
2839,FH-14365,Fred Hopkins,M,Caucasian,256
2840,MC-17575,Matt Collins,M,Caucasian,6
2841,EB-13870,Emily Burns,F,Caucasian,549
2842,PM-19135,Peter McVee,M,Caucasian,66
2843,AR-10345,Alex Russell,M,Caucasian,33
2844,SS-20875,Sung Shariari,M,Caucasian,344
2845,SC-20440,Shaun Chance,M,Caucasian,4
2846,EA-14035,Erin Ashbrook,M,Asian,335
2847,TP-21130,Theone Pippenger,F,Caucasian,527
2848,BP-11290,Beth Paige,F,Caucasian,2
2849,LM-17065,Liz MacKendrick,M,Caucasian,136
2850,KT-16465,Kean Takahito,F,Caucasian,10
2851,AP-10915,Arthur Prichep,M,Caucasian,142
2852,JD-15790,John Dryer,M,Caucasian,14
2853,XP-21865,Xylona Preis,M,South Asian,550
2854,JK-16090,Juliana Krohn,F,Caucasian,331
2855,MG-18205,Mitch Gastineau,M,Caucasian,134
2856,PG-18820,Patrick Gardner,M,Caucasian,411
2857,LD-17005,Lisa DeCherney,F,Caucasian,165
2858,MN-17935,Michael Nguyen,M,South Asian,295
2859,RD-19900,Ruben Dartt,F,Caucasian,381
2860,JP-16135,Julie Prescott,M,African,158
2861,KE-16420,Katrina Edelman,F,Caucasian,78
2862,DL-13315,Delfina Latchford,M,Asian,366
2863,KB-16240,Karen Bern,M,Caucasian,429
2864,JD-16150,Justin Deggeller,M,Caucasian,89
2865,AC-10450,Amy Cox,F,Caucasian,86
2866,LS-17245,Lynn Smith,F,African,551
2867,CS-12175,Charles Sheldon,M,Caucasian,35
2868,AR-10510,Andrew Roberts,M,Caucasian,48
2869,KB-16405,Katrina Bavinger,M,Caucasian,46
2870,MM-17920,Michael Moore,M,Caucasian,239
2871,RF-19735,Roland Fjeld,F,Caucasian,189
2872,BP-11290,Beth Paige,M,Caucasian,5
2873,MJ-17740,Max Jones,M,Caucasian,329
2874,DO-13645,Doug O'Connell,M,Asian,2
2875,MV-17485,Mark Van Huff,M,Caucasian,61
2876,MG-17875,Michael Grace,F,Caucasian,102
2877,BS-11665,Brian Stugart,M,Caucasian,189
2878,PO-19180,Philisse Overcash,M,Caucasian,531
2879,DA-13450,Dianna Arnett,M,Caucasian,221
2880,AH-10690,Anna Häberlin,M,Caucasian,78
2881,JK-15730,Joe Kamberova,M,South Asian,138
2882,MS-17530,MaryBeth Skach,F,Caucasian,552
2883,JK-15640,Jim Kriz,F,Caucasian,75
2884,CM-12235,Chris McAfee,M,Caucasian,367
2885,RS-19420,Ricardo Sperren,F,Caucasian,317
2886,BP-11185,Ben Peterman,M,South Asian,106
2887,MA-17995,Michelle Arnett,M,Caucasian,553
2888,EB-13705,Ed Braxton,M,African,159
2889,RD-19900,Ruben Dartt,F,Caucasian,464
2890,EH-14005,Erica Hernandez,M,Asian,238
2891,FM-14290,Frank Merwin,M,Caucasian,12
2892,FG-14260,Frank Gastineau,F,Caucasian,129
2893,MV-17485,Mark Van Huff,M,Caucasian,165
2894,JW-15220,Jane Waco,F,African,189
2895,EH-13765,Edward Hooks,M,Caucasian,10
2896,LS-17245,Lynn Smith,F,Caucasian,95
2897,BP-11050,Barry Pond,M,Caucasian,482
2898,CC-12220,Chris Cortes,M,Caucasian,554
2899,JM-15580,Jill Matthias,M,Caucasian,309
2900,RD-19720,Roger Demir,F,Caucasian,27
2901,SS-20410,Shahid Shariari,F,Caucasian,149
2902,KD-16495,Keith Dawkins,M,Asian,2
2903,PL-18925,Paul Lucas,M,Caucasian,14
2904,ZD-21925,Zuschuss Donatelli,M,Caucasian,239
2905,LS-16945,Linda Southworth,M,Caucasian,95
2906,PB-18805,Patrick Bzostek,F,Caucasian,35
2907,PC-18745,Pamela Coakley,M,Caucasian,74
2908,FM-14290,Frank Merwin,M,Caucasian,35
2909,KD-16495,Keith Dawkins,M,South Asian,59
2910,SC-20680,Steve Carroll,M,Caucasian,61
2911,DW-13585,Dorothy Wardle,F,Caucasian,554
2912,PF-19120,Peter Fuller,M,Caucasian,46
2913,DK-13225,Dean Katz,M,Caucasian,165
2914,RB-19435,Richard Bierner,M,South Asian,29
2915,GD-14590,Giulietta Dortch,M,Caucasian,397
2916,RA-19885,Ruben Ausman,M,African,34
2917,DB-13555,Dorothy Badders,F,Caucasian,146
2918,RL-19615,Rob Lucas,F,Asian,75
2919,RB-19465,Rick Bensley,M,Caucasian,6
2920,JF-15295,Jason Fortune-,F,Caucasian,303
2921,RW-19690,Robert Waldorf,M,Caucasian,14
2922,VG-21790,Vivek Gonzalez,M,African,4
2923,JM-15265,Janet Molinari,M,Caucasian,2
2924,BE-11455,Brad Eason,F,Caucasian,194
2925,CB-12535,Claudia Bergmann,M,Caucasian,373
2926,SD-20485,Shirley Daniels,M,Caucasian,17
2927,SG-20890,Susan Gilcrest,F,Caucasian,30
2928,TS-21430,Tom Stivers,M,Caucasian,333
2929,DK-13225,Dean Katz,F,Caucasian,10
2930,ML-17395,Marina Lichtenstein,M,Asian,63
2931,MA-17560,Matt Abelman,F,Caucasian,26
2932,LR-17035,Lisa Ryan,M,Caucasian,10
2933,BE-11335,Bill Eplett,M,Caucasian,30
2934,CC-12145,Charles Crestani,M,Caucasian,189
2935,BD-11770,Bryan Davis,F,Caucasian,24
2936,JK-15640,Jim Kriz,F,Caucasian,165
2937,DB-13615,Doug Bickford,M,South Asian,44
2938,RR-19525,Rick Reed,M,Caucasian,440
2939,SV-20935,Susan Vittorini,M,Caucasian,155
2940,RB-19465,Rick Bensley,M,Caucasian,313
2941,MV-18190,Mike Vittorini,F,Caucasian,46
2942,EH-14185,Evan Henry,M,South Asian,106
2943,JS-16030,Joy Smith,M,Caucasian,502
2944,ES-14020,Erica Smith,M,African,14
2945,NS-18640,Noel Staavos,M,Caucasian,48
2946,SH-19975,Sally Hughsby,F,Asian,555
2947,RF-19345,Randy Ferguson,M,Caucasian,52
2948,DL-12865,Dan Lawera,M,Caucasian,230
2949,AG-10390,Allen Goldenen,M,Caucasian,26
2950,SW-20245,Scot Wooten,M,African,25
2951,KN-16390,Katherine Nockton,M,Caucasian,274
2952,GB-14530,George Bell,F,Caucasian,330
2953,CL-12565,Clay Ludtke,F,Caucasian,14
2954,KF-16285,Karen Ferguson,M,Caucasian,142
2955,AY-10555,Andy Yotov,F,Caucasian,14
2956,BD-11635,Brian Derr,M,Caucasian,48
2957,HG-15025,Hunter Glantz,M,Caucasian,556
2958,CB-12025,Cassandra Brandow,M,Asian,539
2959,LS-16945,Linda Southworth,F,Caucasian,260
2960,DM-13015,Darrin Martin,M,Caucasian,404
2961,AC-10615,Ann Chong,M,Caucasian,61
2962,LT-17110,Liz Thompson,F,Caucasian,223
2963,AH-10585,Angele Hood,M,Caucasian,230
2964,SS-20140,Saphhira Shifley,F,Caucasian,557
2965,TD-20995,Tamara Dahlen,M,South Asian,165
2966,PP-18955,Paul Prost,F,Caucasian,2
2967,PG-18820,Patrick Gardner,M,Caucasian,297
2968,AA-10645,Anna Andreadi,M,Caucasian,522
2969,FA-14230,Frank Atkinson,M,Caucasian,142
2970,TB-21520,Tracy Blumstein,F,South Asian,172
2971,AH-10075,Adam Hart,F,Caucasian,366
2972,CP-12085,Cathy Prescott,M,African,116
2973,BF-11215,Benjamin Farhat,M,Caucasian,40
2974,CP-12340,Christine Phan,M,Asian,230
2975,LS-17245,Lynn Smith,M,Caucasian,67
2976,TS-21655,Trudy Schmidt,F,Caucasian,202
2977,JS-15940,Joni Sundaresam,M,Caucasian,404
2978,NF-18385,Natalie Fritzler,M,African,466
2979,KN-16705,Kristina Nunn,M,Caucasian,30
2980,GA-14725,Guy Armstrong,M,Caucasian,75
2981,EH-14125,Eugene Hildebrand,F,Caucasian,145
2982,RA-19285,Ralph Arnett,M,Caucasian,89
2983,TT-21070,Ted Trevino,M,Caucasian,75
2984,AH-10465,Amy Hunt,M,Caucasian,558
2985,CC-12430,Chuck Clark,M,Caucasian,469
2986,KD-16495,Keith Dawkins,M,Asian,75
2987,BG-11035,Barry Gonzalez,F,Caucasian,111
2988,FH-14365,Fred Hopkins,F,Caucasian,142
2989,PG-18820,Patrick Gardner,M,Caucasian,165
2990,NZ-18565,Nick Zandusky,F,Caucasian,33
2991,TB-21595,Troy Blackwell,M,Caucasian,339
2992,JE-15475,Jeremy Ellison,M,Caucasian,15
2993,EH-13945,Eric Hoffmann,M,South Asian,147
2994,BF-10975,Barbara Fisher,F,Caucasian,237
2995,PC-18745,Pamela Coakley,M,Caucasian,523
2996,SV-20365,Seth Vernon,M,Caucasian,46
2997,Dp-13240,Dean percer,F,Caucasian,106
2998,HR-14830,Harold Ryan,M,South Asian,329
2999,WB-21850,William Brown,F,Caucasian,71
3000,AS-10090,Adam Shillingsburg,M,African,156
3001,SP-20920,Susan Pistek,F,Caucasian,272
3002,SP-20650,Stephanie Phelps,M,Asian,559
3003,CM-12655,Corinna Mitchell,M,Caucasian,165
3004,JR-16210,Justin Ritter,M,Caucasian,331
3005,CB-12415,Christy Brittain,F,Caucasian,27
3006,SD-20485,Shirley Daniels,F,African,472
3007,SS-20140,Saphhira Shifley,M,Caucasian,2
3008,EH-13990,Erica Hackney,M,Caucasian,30
3009,AH-10030,Aaron Hawkins,M,Caucasian,10
3010,EM-14200,Evan Minnotte,M,Caucasian,221
3011,TB-21190,Thomas Brumley,F,Caucasian,165
3012,AB-10165,Alan Barnes,M,Caucasian,560
3013,AO-10810,Anthony O'Donnell,M,Caucasian,63
3014,TT-21220,Thomas Thornton,M,Asian,459
3015,KN-16705,Kristina Nunn,M,Caucasian,479
3016,FO-14305,Frank Olsen,F,Caucasian,476
